,base,HISt2r_FWD_BSU39390-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,CITt15_FWD_BSU07610-MONOMER_s,PYDX5Pt_s,4FE4St_s,ALAt2r_FWD_BSU27810-MONOMER_s,CBL1t_s,ASNt2r_FWD_CPLX_dummy_s,CITt11_FWD_BSU07610-MONOMER_s,METt3_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,PSER_Lt6_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
EX_lanth_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lcts_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_leu__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lipt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lys__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_madg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mal__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mal__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_malt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_malttr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_man1p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_man6p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_man_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mbdg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_melib_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_meoh_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_met__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_met_L_ala__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_met__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_metox__R_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_metox_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mg2_e,-0.0013002379702828882,-0.0010194455224229709,-0.0010195125835391775,-0.0010195124772131917,-0.001019400817694821,-0.0010195339864469848,-0.0010195124604554095,-0.0010185773981782659,-0.0010195385332988911,-0.0010195124758278138,-0.0010193196167903617,-0.0010191762435479122,-0.0010195262045126347,-0.0010194547265623287,-0.0010196306187766832,0.0,0.0
EX_mn2_e,-2.3718242480067265e-06,-3.691986585898105e-06,-3.6887658357880447e-06,-3.6887466176801763e-06,-3.669278664730106e-06,-3.6460782680790003e-06,-3.688750118444457e-06,-3.520887541480582e-06,-3.8084912402295155e-06,-3.6887464722716396e-06,-3.605753976832063e-06,-3.646328983196145e-06,-3.68913313190555e-06,-3.679476863289811e-06,-3.7183668964663908e-06,0.0,0.0
EX_mnl_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mobd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mops_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mso3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_na1_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nh4_e,-0.9471223294928048,-1.4451516213477673,-1.4452415076216167,-1.4452360616774649,-1.4451186569436802,-1.44533447053593,-1.4452391294206717,-1.4441805858392613,-1.4453040948589508,-1.4452360599604102,-1.4450090331812457,-1.4448173757445875,-1.4452384047560514,-1.4451808791585634,-1.445380302930509,0.0,0.0
EX_ni2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_no2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_no3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_o2_e,-5.795461748837166,-3.40842749487273,-3.4080332186948716,-3.408026771216075,-3.408694840745872,-3.408765735510831,-3.408029409816672,-3.4130463624215537,-3.407999919342462,-3.4080267508307007,-3.4089981755699705,-3.410016549369903,-3.408105609796208,-3.4085194590155763,-3.407676285985508,0.0,0.0
EX_orn__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pala_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pep_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_phe__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pi_e,-0.10705256303017446,-0.1449086901462264,-0.14491809265556058,-0.14491670002203136,-0.1449007914389259,-0.1448190651082124,-0.1449173850010595,-0.14477406615677385,-0.1449190330050516,-0.144916699959185,-0.1448805320295767,-0.14485580150101662,-0.14491092803717626,-0.14489983321313693,-0.1449160183410632,0.0,0.0
EX_pnto__R_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ppa_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ppi_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pro__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_prolb_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pser__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pser__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pur_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pyr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_raffin_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_rib__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ribflv_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_rmn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_salcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sbt__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ser__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ser__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_so4_e,-0.017028886699646896,-0.028803404276994085,-0.028804316182060984,-0.02880418290441758,-0.028799559433932368,-0.028810713432815226,-0.028804163963695558,-0.02878506643077516,-0.028806364951321876,-0.02880418285911893,-0.02879994187453835,-0.028802609753844913,-0.02880437000138746,-0.028800456621166082,-0.02880713046818921,0.0,0.0
EX_spmd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_srb__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_starch_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_subtilisin_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_succ_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sucr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sula_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_taur_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thiog_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thr__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thym_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thymd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tre_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_trp__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tyr__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ump_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ura_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_urate_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_urea_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_uri_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_val__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xan_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xtsn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xyl__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_zn2_e,-1.833244939576966e-07,-2.8157297237579224e-07,-2.8160424184484227e-07,-2.8160359760620603e-07,-2.8152562917372813e-07,-2.813426857881685e-07,-2.8160388691773796e-07,-2.811539648995375e-07,-2.8158879157108637e-07,-2.8160359733242947e-07,-2.815190871742366e-07,-2.814177605393483e-07,-2.8159771035948606e-07,-2.8152395642124997e-07,-2.8160356248020096e-07,0.0,0.0
EX_f6p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4fe4s_e,-2.3899334251457685e-07,-2.2548920585941066e-07,-2.2549032790013787e-07,-2.254901949927023e-07,-2.2547464755124008e-07,-2.2772748477350397e-07,-2.2549044383871263e-07,-2.2541595236793454e-07,-2.2547735020362916e-07,-2.2549019410188605e-07,-2.2547850962400154e-07,-2.254601550332972e-07,-2.2549010142138342e-07,-2.2546499534914962e-07,-2.2547248636034416e-07,0.0,0.0
4FE4St,2.3899334251457685e-07,2.2548920585941066e-07,2.2549032790013787e-07,2.254901949927023e-07,2.2547464755124008e-07,2.2772748477350397e-07,2.2549044383871263e-07,2.2541595236793454e-07,2.2547735020362916e-07,2.2549019410188605e-07,2.2547850962400154e-07,2.254601550332972e-07,2.2549010142138342e-07,2.2546499534914962e-07,2.2547248636034416e-07,0.0,0.0
EX_2fe2s_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2FE2St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_udcpp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDCPPt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pydx5p_e,-1.541834025388361e-07,-5.438973384570215e-07,-5.439534326032945e-07,-5.439520957891826e-07,-1.97301293435447e-07,-4.6582483386335843e-07,-5.439520322342895e-07,-5.430725154335833e-07,-5.477704408721369e-07,-5.43952095423744e-07,-5.437910129970458e-07,-7.157390799241867e-07,-5.250657222547376e-07,-2.0933514778998313e-07,-5.177640652087474e-07,0.0,0.0
PYDX5Pt,1.541834025388361e-07,5.438973384570215e-07,5.439534326032945e-07,5.439520957891826e-07,1.97301293435447e-07,4.6582483386335843e-07,5.439520322342895e-07,5.430725154335833e-07,5.477704408721369e-07,5.43952095423744e-07,5.437910129970458e-07,7.157390799241867e-07,5.250657222547376e-07,2.0933514778998313e-07,5.177640652087474e-07,0.0,0.0
EX_3fe4s_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3FE4St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cl_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sheme_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHEMEt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cu_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_bmocogdp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMOCOGDPt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dpm_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPMt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thmpp_e,-6.725410816815986e-09,-2.479254029409398e-07,-2.479037107090409e-07,-2.47903598074448e-07,-2.413398619704046e-07,-1.8996421471934676e-07,-2.4790389459254236e-07,-1.5151680688593797e-07,-2.4787051616051844e-07,-2.479035966544948e-07,-2.054922755169121e-07,-2.319660800922569e-07,-2.479008458885066e-07,-2.478386037928614e-07,-2.5730615291686714e-07,0.0,0.0
THMPPt,6.725410816815986e-09,2.479254029409398e-07,2.479037107090409e-07,2.47903598074448e-07,2.413398619704046e-07,1.8996421471934676e-07,2.4790389459254236e-07,1.5151680688593797e-07,2.4787051616051844e-07,2.479035966544948e-07,2.054922755169121e-07,2.319660800922569e-07,2.479008458885066e-07,2.478386037928614e-07,2.5730615291686714e-07,0.0,0.0
EX_cbl1_e,-3.373457427330026e-09,-6.0031652817499e-09,-6.0036662139126186e-09,-6.003639256977421e-09,-6.001575445464179e-09,-6.000042316615418e-09,-6.003615611754006e-09,-5.9948301995003735e-09,-6.003504476065593e-09,-6.003639247701979e-09,-6.00199337247461e-09,-6.000846765955019e-09,-6.003565901685921e-09,-6.001539845618115e-09,-6.0038078664085365e-09,0.0,0.0
CBL1t,3.373457427330026e-09,6.0031652817499e-09,6.0036662139126186e-09,6.003639256977421e-09,6.001575445464179e-09,6.000042316615418e-09,6.003615611754006e-09,5.9948301995003735e-09,6.003504476065593e-09,6.003639247701979e-09,6.00199337247461e-09,6.000846765955019e-09,6.003565901685921e-09,6.001539845618115e-09,6.0038078664085365e-09,0.0,0.0
transcription_TU8J2_569_from_BSU25200-MONOMER,2.025463561806189e-08,1.9783982875260894e-08,1.9783539968009798e-08,1.978350744385808e-08,1.9783968244467377e-08,1.97817078728023e-08,1.9783521639554103e-08,1.978799292833938e-08,1.9783303126430854e-08,1.9783507372424775e-08,1.9784434689305426e-08,1.978522333386213e-08,1.978369973150299e-08,1.9783601305171425e-08,1.9782880230412553e-08,0.0,0.0
transcription_TU8J2_257_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_677_from_BSU25200-MONOMER,1.0653908574275815e-09,1.7127170384434499e-09,1.7128745807160036e-09,1.712853267474471e-09,1.712804469601679e-09,1.7124432652045437e-09,1.7128657530087584e-09,1.710963097303723e-09,1.7129820841102886e-09,1.7128532653988368e-09,1.712353961129631e-09,1.7119552167101775e-09,1.7128019193847768e-09,1.7128740501623197e-09,1.713032374772572e-09,0.0,0.0
transcription_TU8J2_1099_from_BSU15330-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1223_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_885_from_BSU25200-MONOMER,0.0,2.034041234441368e-10,2.0342031315275182e-10,2.034201716084709e-10,2.03451816666152e-10,2.037366466517039e-10,2.0342024098804464e-10,2.033379087254967e-10,2.0344306206871097e-10,2.0342017101548726e-10,2.0341514437056884e-10,2.0338001112701926e-10,2.0343323821334773e-10,2.0347580625084069e-10,2.0348217244822254e-10,0.0,0.0
transcription_TU8J2_1562_from_BSU25200-MONOMER,1.0073900247700693e-11,3.4563597810162105e-10,3.4565680076808744e-10,3.4565680076808744e-10,3.4558541035417596e-10,3.452909722137251e-10,3.4565680076808744e-10,3.452909722137251e-10,3.4562407960604357e-10,3.4565680076808744e-10,3.455913593843607e-10,3.4550212719564077e-10,3.456478767215437e-10,3.455705379147165e-10,3.456270542182806e-10,0.0,0.0
transcription_TU8J2_1084_from_BSU04730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_54_from_BSU04730-MONOMER,1.0943423115147314e-09,1.3787369786191437e-09,1.3787197878359773e-09,1.3787185839273099e-09,1.3790999937138109e-09,1.3846134960708287e-09,1.3787191559239205e-09,1.3793548728911373e-09,1.3791746853434512e-09,1.3787185792890336e-09,1.3786825055195624e-09,1.3793500515866875e-09,1.3788125193151594e-09,1.3792244133150137e-09,1.3794230620366336e-09,0.0,0.0
transcription_TU8J2_228_from_BSU34200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_423_from_BSU16470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_648_from_MONOMER8J2-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1304_from_BSU25200-MONOMER,1.0372252107695344e-07,7.348848909433265e-08,7.349129196326384e-08,7.349123712488818e-08,7.350154389545805e-08,7.364920973762472e-08,7.349126375495755e-08,7.349946456423353e-08,7.350850005628866e-08,7.349123690016525e-08,7.34926181460328e-08,7.350033356440438e-08,7.34969203982288e-08,7.351502105626684e-08,7.352054495517836e-08,0.0,0.0
transcription_TU8J2_981_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_199_from_BSU25200-MONOMER,1.0372252107695344e-07,7.348848909433265e-08,7.349129196326384e-08,7.349123712488818e-08,7.350154389545805e-08,7.364920973762472e-08,7.349126375495755e-08,7.349946456423353e-08,7.350850005628866e-08,7.349123690016525e-08,7.34926181460328e-08,7.350033356440438e-08,7.34969203982288e-08,7.351502105626684e-08,7.352054495517836e-08,0.0,0.0
transcription_TU8J2_1040_from_BSU04730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_497_from_BSU25200-MONOMER,1.1913540877698934e-08,3.4673614233181047e-10,3.475466369773281e-10,3.475551681712726e-10,3.459859853298633e-10,3.453264962683154e-10,3.4755252698553894e-10,3.3648897315862066e-10,3.4756709518920506e-10,3.475551932598117e-10,3.454684570260166e-10,3.4330403268547014e-10,3.4744555063507283e-10,3.463026393771282e-10,3.482403429103422e-10,0.0,0.0
transcription_TU8J2_2986_from_BSU25200-MONOMER,1.2612211129403315e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_827_from_BSU25200-MONOMER,1.0372252107695344e-07,7.348848909433265e-08,7.349129196326384e-08,7.349123712488818e-08,7.350154389545805e-08,7.364920973762472e-08,7.349126375495755e-08,7.349946456423353e-08,7.350850005628866e-08,7.349123690016525e-08,7.34926181460328e-08,7.350033356440438e-08,7.34969203982288e-08,7.351502105626684e-08,7.352054495517836e-08,0.0,0.0
transcription_TU8J2_721_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1166_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_184_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_17_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1011_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_692_from_BSU25200-MONOMER,8.62462640179447e-15,7.088319520398786e-15,7.0887812019802694e-15,7.08876342300055e-15,7.089208954604055e-15,7.099915403146266e-15,7.088772524546256e-15,7.0875808419356664e-15,7.0898576151207155e-15,7.088763403806178e-15,7.088743345722804e-15,7.0880939523910655e-15,7.089179793116349e-15,7.090250837632702e-15,7.091012346257454e-15,0.0,0.0
transcription_TU8J2_468_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2948_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
