,base,PSER_Lt6_FWD_CPLX_dummy_s,CBL1t_s,HISt2r_FWD_BSU39390-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,PYDX5Pt_s,4FE4St_s,METt3_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
EX_pser__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pser__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pur_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pyr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_raffin_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_rib__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ribflv_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_rmn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_salcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sbt__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ser__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ser__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_so4_e,-0.028804317761677443,-0.0287842922508357,-0.028787739729508176,-0.02878668792417646,-0.02878765561594762,-0.02878940528086547,-0.028787315837677872,-0.028783138611320418,-0.0287939040925012,-0.028787724883152267,-0.028787739729508176,0.0,0.0
EX_spmd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_srb__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_starch_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_subtilisin_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_succ_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sucr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sula_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_taur_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thiog_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thr__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thym_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thymd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tre_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_trp__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tyr__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ump_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ura_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_urate_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_urea_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_uri_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_val__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xan_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xtsn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xyl__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_zn2_e,-2.8160578168488753e-07,-2.810869243294743e-07,-2.8114934091222874e-07,-2.8111436700396885e-07,-2.8113908174109347e-07,-2.811282765548728e-07,-2.8099665777938856e-07,-2.810724275693307e-07,-2.808870985738025e-07,-2.811502876617525e-07,-2.8114934091222874e-07,0.0,0.0
EX_f6p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4fe4s_e,-2.2549200280379546e-07,-2.2537492542238765e-07,-2.2539451081487713e-07,-2.2538984378988458e-07,-2.253907769533279e-07,-2.237717021978064e-07,-2.2536576922112887e-07,-2.2537750459774315e-07,-2.276260429316118e-07,-2.2539490275789306e-07,-2.2539451081487713e-07,0.0,0.0
4FE4St,2.2549200280379546e-07,2.2537492542238765e-07,2.2539451081487713e-07,2.2538984378988458e-07,2.253907769533279e-07,2.237717021978064e-07,2.2536576922112887e-07,2.2537750459774315e-07,2.276260429316118e-07,2.2539490275789306e-07,2.2539451081487713e-07,0.0,0.0
EX_2fe2s_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2FE2St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_udcpp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDCPPt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pydx5p_e,-5.439561738029227e-07,-2.0900395317587691e-07,-5.169034694773228e-07,-5.168436081354521e-07,-4.980242647050475e-07,-5.399337239089171e-07,-6.503850089416174e-07,-1.9697524700924886e-07,-4.3890691300243075e-07,-5.169050205963896e-07,-5.169034694773228e-07,0.0,0.0
PYDX5Pt,5.439561738029227e-07,2.0900395317587691e-07,5.169034694773228e-07,5.168436081354521e-07,4.980242647050475e-07,5.399337239089171e-07,6.503850089416174e-07,1.9697524700924886e-07,4.3890691300243075e-07,5.169050205963896e-07,5.169034694773228e-07,0.0,0.0
EX_3fe4s_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3FE4St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cl_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sheme_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHEMEt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cu_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_bmocogdp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMOCOGDPt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dpm_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPMt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thmpp_e,-2.4790547975622245e-07,-1.6087353593727308e-07,-1.609046096854011e-07,-1.6093064826850684e-07,-1.6090091195115904e-07,-1.608744288763425e-07,-1.4500360588440827e-07,-1.5438434534992498e-07,-1.0313334316889946e-07,-1.6090432668435105e-07,-1.609046096854011e-07,0.0,0.0
THMPPt,2.4790547975622245e-07,1.6087353593727308e-07,1.609046096854011e-07,1.6093064826850684e-07,1.6090091195115904e-07,1.608744288763425e-07,1.4500360588440827e-07,1.5438434534992498e-07,1.0313334316889946e-07,1.6090432668435105e-07,1.609046096854011e-07,0.0,0.0
EX_cbl1_e,-6.003688275792116e-09,-5.9931539859352294e-09,-5.994897263224444e-09,-5.994324935254167e-09,-5.994725630744354e-09,-5.994619280273368e-09,-5.99270196825438e-09,-5.9928877723636245e-09,-5.991220646878361e-09,-5.994907757034215e-09,-5.994897263224444e-09,0.0,0.0
CBL1t,6.003688275792116e-09,5.9931539859352294e-09,5.994897263224444e-09,5.994324935254167e-09,5.994725630744354e-09,5.994619280273368e-09,5.99270196825438e-09,5.9928877723636245e-09,5.991220646878361e-09,5.994907757034215e-09,5.994897263224444e-09,0.0,0.0
transcription_TU8J2_569_from_BSU25200-MONOMER,1.978361045560344e-08,1.9787124618045296e-08,1.9787146779202864e-08,1.9787412183149695e-08,1.978713145868486e-08,1.9786763673662225e-08,1.9788292176908832e-08,1.9787564084870572e-08,1.9785271450475043e-08,1.978720053602025e-08,1.9787146779202864e-08,0.0,0.0
transcription_TU8J2_257_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_677_from_BSU25200-MONOMER,1.712862411524143e-09,1.7111467700136062e-09,1.7111166078602698e-09,1.71096210044365e-09,1.7110469085108955e-09,1.7111788081711725e-09,1.7103642101878728e-09,1.7111274390239344e-09,1.710712612630115e-09,1.7111551177881098e-09,1.7111166078602698e-09,0.0,0.0
transcription_TU8J2_1099_from_BSU15330-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1223_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_885_from_BSU25200-MONOMER,2.0342149525841205e-10,2.0344142117320982e-10,2.0339710352189589e-10,2.0337838184400023e-10,2.0340749262849405e-10,2.0341383933780534e-10,2.0337885856881786e-10,2.0342430132955837e-10,2.037093033397597e-10,2.033973279468621e-10,2.0339710352189589e-10,0.0,0.0
transcription_TU8J2_1562_from_BSU25200-MONOMER,3.4565828811597813e-10,3.451928430931328e-10,3.452582615665214e-10,3.452344725955457e-10,3.452463670188624e-10,3.452225782965714e-10,3.451274283810901e-10,3.451868961457016e-10,3.448925611006123e-10,3.452582615665214e-10,3.452582615665214e-10,0.0,0.0
transcription_TU8J2_1084_from_BSU04730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_54_from_BSU04730-MONOMER,1.3787205070607038e-09,1.3804313130982803e-09,1.3800551412908562e-09,1.380069604472147e-09,1.3801452533121316e-09,1.3804903028472086e-09,1.3806377204815697e-09,1.3804137979340759e-09,1.3859425815156637e-09,1.3800570796886655e-09,1.3800551412908562e-09,0.0,0.0
transcription_TU8J2_228_from_BSU34200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_423_from_BSU16470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_648_from_MONOMER8J2-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1304_from_BSU25200-MONOMER,7.349152357209342e-08,7.354485956897909e-08,7.352815868038418e-08,7.35248288545408e-08,7.353326388974269e-08,7.354416570783251e-08,7.354054265411336e-08,7.353765437715413e-08,7.368486038447298e-08,7.352824600642396e-08,7.352815868038418e-08,0.0,0.0
transcription_TU8J2_981_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_199_from_BSU25200-MONOMER,7.349152357209342e-08,7.354485956897909e-08,7.352815868038418e-08,7.35248288545408e-08,7.353326388974269e-08,7.354416570783251e-08,7.354054265411336e-08,7.353765437715413e-08,7.368486038447298e-08,7.352824600642396e-08,7.352815868038418e-08,0.0,0.0
transcription_TU8J2_1040_from_BSU04730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_497_from_BSU25200-MONOMER,3.4755487854868833e-10,3.3622953453850015e-10,3.371779276548568e-10,3.363610913421556e-10,3.370693196315794e-10,3.3714295194519844e-10,3.3390804561215627e-10,3.356043773998305e-10,3.3493068695293393e-10,3.371597032715325e-10,3.371779276548568e-10,0.0,0.0
transcription_TU8J2_2986_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_827_from_BSU25200-MONOMER,7.349152357209342e-08,7.354485956897909e-08,7.352815868038418e-08,7.35248288545408e-08,7.353326388974269e-08,7.354416570783251e-08,7.354054265411336e-08,7.353765437715413e-08,7.368486038447298e-08,7.352824600642396e-08,7.352815868038418e-08,0.0,0.0
transcription_TU8J2_721_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1166_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_184_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_17_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1011_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_692_from_BSU25200-MONOMER,7.08879876214562e-15,7.090766235481475e-15,7.089750994133798e-15,7.08923576788607e-15,7.090096056242281e-15,7.0906917196638985e-15,7.089592066876565e-15,7.0901770256545085e-15,7.10080286774447e-15,7.089781211557173e-15,7.089750994133798e-15,0.0,0.0
transcription_TU8J2_468_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2948_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_799_from_BSU25200-MONOMER,7.147971363384759e-09,4.742862492675001e-09,4.742528698498569e-09,4.744011126289469e-09,4.742571169884321e-09,4.7420100875839606e-09,4.303841000420826e-09,4.563038961659043e-09,3.1403905278074166e-09,4.742546983249783e-09,4.742528698498569e-09,0.0,0.0
transcription_TU8J2_1137_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_267_from_BSU25200-MONOMER,3.4527012031521196e-09,1.384566496419666e-09,1.5363547514831303e-09,1.5377217759169188e-09,1.5364989351246304e-09,1.5357999389885644e-09,1.1873241900950024e-09,1.2419084635889223e-09,3.0061762210107633e-10,1.5363083153467283e-09,1.5363547514831303e-09,0.0,0.0
transcription_TU8J2_121_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_319_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1305_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_982_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_41_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_304_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_535_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1181_from_BSU15330-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_520_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_953_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1050_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_708_from_BSU25200-MONOMER,4.384594706842006e-09,4.926916364525052e-09,4.957737649003566e-09,4.967767179669018e-09,4.958542718329911e-09,5.35098293808055e-09,4.9956667511402554e-09,4.971501709786785e-09,5.503575770850029e-09,4.957845620160108e-09,4.957737649003566e-09,0.0,0.0
transcription_TU8J2_506_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_126_from_BSU25200-MONOMER,6.490405152330754e-11,6.48867983907482e-11,6.489303754335257e-11,6.488832405352726e-11,6.489456508874478e-11,6.489134667847008e-11,6.489093930247361e-11,6.488370416829079e-11,6.495299260186432e-11,6.489314033357577e-11,6.489303754335257e-11,0.0,0.0
transcription_TU8J2_364_from_BSU25200-MONOMER,7.349152357209342e-08,7.354485956897909e-08,7.352815868038418e-08,7.35248288545408e-08,7.353326388974269e-08,7.354416570783251e-08,7.354054265411336e-08,7.353765437715413e-08,7.368486038447298e-08,7.352824600642396e-08,7.352815868038418e-08,0.0,0.0
transcription_TU8J2_822_from_BSU16470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_591_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_35_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1138_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_282_from_BSU15320-MONOMER,2.5931109035582665e-09,2.5896191586609414e-09,2.5901099247223103e-09,2.5899314610715247e-09,2.5900206924305123e-09,2.589842230645347e-09,2.5891284208169977e-09,2.589574544963666e-09,2.5873664584199286e-09,2.5901099247223103e-09,2.5901099247223103e-09,0.0,0.0
transcription_TU8J2_335_from_BSU34200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1123_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_664_from_BSU15320-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_91_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1210_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1007_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_268_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_998_from_BSU34200-MONOMER,6.853824905789897e-11,6.844623965145703e-11,6.845917170082904e-11,6.845446905489241e-11,6.845682036607098e-11,6.845211776729342e-11,6.843330831537531e-11,6.844506404597458e-11,6.83868789427753e-11,6.845917170082904e-11,6.845917170082904e-11,0.0,0.0
transcription_TU8J2_32_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_449_from_BSU25200-MONOMER,2.9310507967758687e-11,3.349703425909314e-10,3.350154615164751e-10,3.3499786038563596e-10,3.3501451829222006e-10,3.3503176949539207e-10,3.349769145278941e-10,3.7123354444840866e-10,3.3507600640839347e-10,3.3501604566132827e-10,3.350154615164751e-10,0.0,0.0
transcription_TU8J2_1095_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_305_from_BSU25200-MONOMER,1.4498339815549329e-08,1.440971210300551e-08,1.4486354653130799e-08,1.4485200660612208e-08,1.4486224075117868e-08,1.4750740880648625e-08,1.4482310664927507e-08,1.4409030879535836e-08,1.4939589524262752e-08,1.448641531365068e-08,1.4486354653130799e-08,0.0,0.0
transcription_TU8J2_239_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_635_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1182_from_BSU25200-MONOMER,1.3926647697500746e-09,1.3953883199421423e-09,1.3945113576875041e-09,1.3945251611600897e-09,1.394601598192473e-09,1.3950572868176175e-09,1.395443578810584e-09,1.3950286154855195e-09,1.401383055301145e-09,1.39451334571302e-09,1.3945113576875041e-09,0.0,0.0
transcription_TU8J2_1416_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_299_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_620_from_BSU25200-MONOMER,7.349152357209342e-08,7.354485956897909e-08,7.352815868038418e-08,7.35248288545408e-08,7.353326388974269e-08,7.354416570783251e-08,7.354054265411336e-08,7.353765437715413e-08,7.368486038447298e-08,7.352824600642396e-08,7.352815868038418e-08,0.0,0.0
transcription_TU8J2_521_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_852_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_954_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_507_from_BSU15320-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1287_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_838_from_BSU25200-MONOMER,3.414433921166566e-14,3.413159250082698e-14,3.41291158764685e-14,3.412565251403595e-14,3.41305265315125e-14,3.4133668337685534e-14,3.412431403915128e-14,3.412776909979709e-14,3.417230114109472e-14,3.41291564100625e-14,3.41291158764685e-14,0.0,0.0
transcription_TU8J2_718_from_BSU23100-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_127_from_BSU25200-MONOMER,2.4183835987387853e-10,2.4180007296841614e-10,2.4176518706055575e-10,2.417419967580286e-10,2.417744615750187e-10,2.4180396168324213e-10,2.417533117933098e-10,2.4175843275862624e-10,2.4210512768326917e-10,2.417654584883039e-10,2.4176518706055575e-10,0.0,0.0
transcription_TU8J2_180_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1022_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_578_from_BSU25200-MONOMER,2.7600059051700786e-10,2.759692554726979e-10,2.759549196843015e-10,2.75927816997505e-10,2.7596730122799346e-10,2.759835633002021e-10,2.759385872386854e-10,2.759432318655895e-10,2.7634415306762937e-10,2.7595521322159356e-10,2.759549196843015e-10,0.0,0.0
transcription_TU8J2_809_from_BSU25200-MONOMER,3.2063402829110268e-09,3.2786618009366907e-09,3.203256321281498e-09,3.2029778795051335e-09,3.203147611466049e-09,2.9391134151990736e-09,3.2021062479950853e-09,3.2785865221254685e-09,3.202455295976919e-09,3.203305155014682e-09,3.203256321281498e-09,0.0,0.0
transcription_TU8J2_1124_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_36_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1220_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1096_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_24_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_225_from_BSU25200-MONOMER,1.041005987193546e-09,1.0399914687035666e-09,1.0400304589566932e-09,1.0399371712432655e-09,1.0399926896291998e-09,1.0400671185068756e-09,1.0396516790505907e-09,1.039986337286073e-09,1.039843909736994e-09,1.040054204484294e-09,1.0400304589566932e-09,0.0,0.0
transcription_TU8J2_1545_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_420_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1530_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
