,base,pser__L_s,gmp_s,so4_s,acnam_s,adn_c,3amp_s,leu__L_s,man6p_c,asp__L_s,pep_s,6pgc_s,cbl1_s,f6p_s,pi_c,pyr_c,arg__L_s,k_s,zn2_s,mg2_s,mn2_s,met__L_c
formation_BSU34920-MONOMER,9.00224909967985e-09,3.855989539846494e-10,3.8564896859905235e-10,3.8632709932600885e-10,3.793574840253287e-10,3.404124095079874e-10,3.4042581313384487e-10,3.861865642231163e-10,3.863429343312977e-10,3.863429343312977e-10,1.6281046839301317e-10,3.860005391071844e-10,3.863446285347433e-10,3.8634364369719967e-10,3.8634514941572084e-10,2.1717457627834773e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09240-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09530-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12920-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01350-MONOMER,2.754575867304573e-06,6.662484895035373e-07,6.665758280531434e-07,6.671574122077789e-07,6.598640604107231e-07,6.105453901592952e-07,6.105562899644307e-07,6.670578763894696e-07,6.671711904272156e-07,6.671711904272156e-07,3.54766212135348e-07,6.668144799861762e-07,6.671732529293413e-07,6.671721566921314e-07,6.671761502685276e-07,1.1603847992032605e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12330-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31640-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01440-MONOMER,2.754575867304573e-06,6.662484895035373e-07,6.665758280531434e-07,6.671574122077789e-07,6.598640604107231e-07,6.105453901592952e-07,6.105562899644307e-07,6.670578763894696e-07,6.671711904272156e-07,6.671711904272156e-07,3.54766212135348e-07,6.668144799861762e-07,6.671732529293413e-07,6.671721566921314e-07,6.671761502685276e-07,1.1603847992032605e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU05860-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33400-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11200-MONOMER,4.482223524475056e-08,4.0586215541739545e-09,4.059234130589915e-09,4.065786259816637e-09,4.021964310209802e-09,5.534525955733639e-09,5.5342021503284544e-09,4.065181841590436e-09,4.065975531086596e-09,4.065975531086596e-09,2.0226804079977484e-09,4.061061442098793e-09,4.065990933154735e-09,4.0659881522278755e-09,4.066002780095339e-09,3.629022385074085e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26600-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31650-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39700-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37660-MONOMER,8.726841766387225e-09,6.950075954748074e-10,6.95272485045169e-10,6.965061215915792e-10,6.832667076456027e-10,6.081702966334219e-10,6.081931049750138e-10,6.962748208116648e-10,6.965346889332756e-10,6.965346889332756e-10,2.939827976929771e-10,6.958903017092401e-10,6.965362371649765e-10,6.965355833636328e-10,6.965397443068266e-10,3.997723863553312e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35290-MONOMER,9.74594837512147e-10,1.1307358696099934e-10,1.1310600356126487e-10,1.1330704615114073e-10,1.112121691024471e-10,1.016860526694041e-10,1.0169049707008361e-10,1.1326847319951053e-10,1.1331172782209307e-10,1.1331172782209307e-10,4.847852315981842e-11,1.1321738968078441e-10,1.1331182669389552e-10,1.1331174116738e-10,1.1331238004833208e-10,6.24663975545306e-12,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23850-MONOMER,2.0922330935958655e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502321884817861e-08,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11650-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34570-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33170-MONOMER,6.715991133514187e-14,1.0525632696661867e-15,1.0524633677247655e-15,1.072318571196962e-15,1.0327311857453033e-15,1.1920157942746435e-15,1.1920175775019891e-15,1.0547440992265612e-15,1.0553372452825617e-15,1.0553372452825617e-15,3.4857853954643506e-16,1.056352200265098e-15,1.055342897587468e-15,1.0553398201554696e-15,1.0553508456716755e-15,1.996003687337055e-17,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01260-MONOMER,2.754575867304573e-06,6.662484895035373e-07,6.665758280531434e-07,6.671574122077789e-07,6.598640604107231e-07,6.105453901592952e-07,6.105562899644307e-07,6.670578763894696e-07,6.671711904272156e-07,6.671711904272156e-07,3.54766212135348e-07,6.668144799861762e-07,6.671732529293413e-07,6.671721566921314e-07,6.671761502685276e-07,1.1603847992032605e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34900-MONOMER,4.192212647589595e-08,1.7956766069151035e-09,1.7959095174874978e-09,1.7990674707709358e-09,1.7666110156242054e-09,1.5852496334350326e-09,1.5853120521142104e-09,1.7984130198340055e-09,1.7991412120201633e-09,1.7991412120201633e-09,7.581839795806684e-10,1.7975467287159266e-09,1.7991491016719974e-09,1.799144515430981e-09,1.7991515273367373e-09,1.0113494920301407e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18540-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU20250-MONOMER,1.3031030026749498e-11,9.65463330346776e-13,9.65659950026151e-13,9.674433059275697e-13,9.488519250272691e-13,8.486213753219933e-13,8.486560936608435e-13,9.670851779333577e-13,9.67484668456184e-13,9.67484668456184e-13,4.0109587987861535e-13,9.665827080817834e-13,9.674876593514951e-13,9.674860696655063e-13,9.674918608687104e-13,5.1519599840819425e-14,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06490-MONOMER,3.417290098054041e-08,2.538245707427864e-09,2.543362170156871e-09,2.5474138096757057e-09,2.499837130404771e-09,3.0123860255702142e-09,3.0123415092300134e-09,2.5473709712915876e-09,2.547520207180266e-09,2.547520207180266e-09,1.483627780200605e-09,2.545663750707005e-09,2.5475409650505185e-09,2.5475364568784934e-09,2.5475469052200397e-09,3.386854444910727e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01420-MONOMER,2.754575867304573e-06,6.662484895035373e-07,6.665758280531434e-07,6.671574122077789e-07,6.598640604107231e-07,6.105453901592952e-07,6.105562899644307e-07,6.670578763894696e-07,6.671711904272156e-07,6.671711904272156e-07,3.54766212135348e-07,6.668144799861762e-07,6.671732529293413e-07,6.671721566921314e-07,6.671761502685276e-07,1.1603847992032605e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU05990-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39540-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28500-MONOMER,2.1313902787110293e-09,1.4207556807488273e-09,1.4211960981469525e-09,1.4427948497545346e-09,1.403193925464144e-09,1.6114678274342517e-09,1.6114470484221732e-09,1.423227191260077e-09,1.423682552949461e-09,1.423682552949461e-09,6.047203890039583e-10,1.4250992688156389e-09,1.423688701601332e-09,1.4236849801143859e-09,1.423699541197378e-09,8.640360816452471e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28140-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU07920-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04360-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-124,1.32089178746782e-13,5.405151282452114e-22,6.69217461333745e-22,6.715290863742721e-22,2.0499757908443866e-22,5.253501281195098e-22,5.25407757817518e-22,6.879986101019679e-22,6.718590188471204e-22,6.718590188471204e-22,2.2828712049653204e-22,6.707608814674264e-22,6.718593244854752e-22,6.718196363319853e-22,6.718611161939872e-22,5.4876412738538274e-24,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-126,2.3611702127669386e-08,4.557081778474351e-10,1.687748720418366e-10,1.6848294962416246e-10,9.959828468648422e-10,1.5788936344072153e-10,1.5789764882250004e-10,1.380225780118003e-10,1.690916049266438e-10,1.690916049266438e-10,1.0887271331558412e-10,3.496384462806843e-11,1.690923929748575e-10,1.6910677973209613e-10,1.6920154994311895e-10,6.512729175829891e-09,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06240-MONOMER,1.86041134346148e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02480-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11870-MONOMER,1.1586750158569808e-08,1.6076592416954687e-09,1.6081112047272732e-09,1.620499853539119e-09,1.5839787729675115e-09,1.5955792466685162e-09,1.5955994227784795e-09,1.6104035652068063e-09,1.6109806158038565e-09,1.6109806158038565e-09,6.812178904349146e-10,1.6108717742754001e-09,1.610988472730832e-09,1.6109837517222954e-09,1.6109966030319948e-09,9.388512764197368e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-7445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-12,1.521530578596924e-08,1.2885232100682249e-09,1.2886032792827542e-09,1.290868750751223e-09,1.2673527048014536e-09,1.133916312275944e-09,1.133959969907743e-09,1.2903842701207541e-09,1.2909217013648962e-09,1.2909217013648962e-09,5.438285057765475e-10,1.2897471359155652e-09,1.290923978716351e-09,1.290924680777144e-09,1.290934436108348e-09,7.287021295978295e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-15,5.943630960961558e-07,5.218973910100117e-07,5.205378987647731e-07,5.209386058546305e-07,5.249392203378049e-07,4.990316860880836e-07,4.990444509520853e-07,5.205799032487104e-07,5.209393395355213e-07,5.209393395355213e-07,4.3619454157537847e-07,5.202366839054824e-07,5.209393913751962e-07,5.209393244184985e-07,5.209401362375278e-07,1.341857317103155e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23280-MONOMER,1.1622925902866724e-13,4.7561559126777835e-22,5.888646624791126e-22,5.908987311905824e-22,1.8038356317841363e-22,4.622714494955069e-22,4.623221596078802e-22,6.053907626922302e-22,5.911890487412894e-22,5.911890487412894e-22,2.0087673428544514e-22,5.902227644842104e-22,5.911893176817116e-22,5.911543948764062e-22,5.911908942601621e-22,4.828741348281728e-24,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01130-MONOMER,1.8292370526422393e-07,1.6022883144109778e-08,1.602651758612101e-08,1.6054849263489333e-08,1.5757005903154298e-08,1.4129423390136665e-08,1.4129975803686298e-08,1.6049192986606965e-08,1.6055506906477458e-08,1.6055506906477458e-08,6.776896202458672e-09,1.6041051498318477e-08,1.6055556603205916e-08,1.605553016783079e-08,1.6055626297023893e-08,9.05985982160086e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16750-MONOMER,1.0394876168971914e-07,1.0424898577311885e-08,1.0428001286793414e-08,1.047558491850286e-08,1.026024469433289e-08,9.703583397071422e-09,9.703827021149365e-09,1.0442901907870221e-08,1.0446757096701044e-08,1.0446757096701044e-08,4.4093975168491936e-09,1.0441347606752622e-08,1.0446795245775556e-08,1.0446774699892042e-08,1.0446845344247773e-08,6.015671778190313e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18800-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31610-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15110-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01770-MONOMER,4.331073681586209e-08,1.1633954757323761e-08,1.6199458300664925e-08,1.622191397995449e-08,0.0,1.3530120920568268e-08,1.35311298667364e-08,1.6817086178287715e-08,1.623221026304986e-08,1.623221026304986e-08,1.0082888390342917e-08,1.6218701887278843e-08,1.6232205591207095e-08,1.6230811445949573e-08,1.6232237871460016e-08,1.6532224363496333e-09,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39380-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16760-MONOMER,3.4056748875093763e-08,3.4155111337987916e-09,3.4165276749862693e-09,3.4321175076052544e-09,3.3615655566435497e-09,3.179186529696538e-09,3.1792663482908877e-09,3.42140956777505e-09,3.422672643888158e-09,3.422672643888158e-09,1.4446515906562e-09,3.420900331859413e-09,3.422685142675342e-09,3.4226784112243474e-09,3.422701556445546e-09,1.9709154754181065e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10790-MONOMER,1.7385546772573912e-08,5.832450949620871e-10,5.834976734955564e-10,5.845317630013406e-10,5.731623200869747e-10,5.014967913347365e-10,5.01513527294634e-10,5.843467487411474e-10,5.84555734634908e-10,5.84555734634908e-10,2.421336845657e-10,5.839881643641848e-10,5.845578681583601e-10,5.84556831988519e-10,5.845612703171776e-10,3.384747059759735e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU07810-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29620-MONOMER,3.232615668700511e-08,1.3846464441087666e-09,1.3848260414787047e-09,1.3872611396293043e-09,1.3622339632244712e-09,1.2223861799544622e-09,1.2224343110053632e-09,1.3867564924343836e-09,1.387318001515311e-09,1.387318001515311e-09,5.84635756384969e-10,1.3860884952507084e-09,1.387324085226774e-09,1.3873205487757833e-09,1.387325955657142e-09,7.798517129966424e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10520-MONOMER,0.0,2.5060831077039113e-07,2.50534825055741e-07,2.507785203988715e-07,2.4867804052444125e-07,2.4037487969651047e-07,2.4038120947470657e-07,2.507242109754957e-07,2.5078481387481723e-07,2.5078481387481723e-07,1.9552413667888467e-07,2.5068516928562515e-07,2.5078491040525963e-07,2.507849483339691e-07,2.507860232622194e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10140-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01290-MONOMER,2.754575867304573e-06,6.662484895035373e-07,6.665758280531434e-07,6.671574122077789e-07,6.598640604107231e-07,6.105453901592952e-07,6.105562899644307e-07,6.670578763894696e-07,6.671711904272156e-07,6.671711904272156e-07,3.54766212135348e-07,6.668144799861762e-07,6.671732529293413e-07,6.671721566921314e-07,6.671761502685276e-07,1.1603847992032605e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34870-MONOMER,3.510906227397185e-08,1.5038483759249584e-09,1.5040434345366717e-09,1.5066881662763718e-09,1.4795064414754094e-09,1.3276193928774724e-09,1.3276716674512725e-09,1.5061400748356106e-09,1.5067499233084913e-09,1.5067499233084913e-09,6.349660857382972e-10,1.5054145708746053e-09,1.5067565307566543e-09,1.5067526898584224e-09,1.506758562209292e-09,8.469878625277236e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38060-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40190-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02340-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03280-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29470-MONOMER,1.178011333615188e-08,9.38170814064047e-10,9.385283808956636e-10,9.401936314778736e-10,9.223221264176417e-10,8.209516356326389e-10,8.209824239586054e-10,9.398814051908533e-10,9.402321937128612e-10,9.402321937128612e-10,3.9683894453559806e-10,9.393623538859556e-10,9.40234283626417e-10,9.4023340107874e-10,9.402390178165842e-10,5.3964127527423953e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22670-MONOMER,7.74724098675249e-09,8.8094798058329e-10,8.805418592051872e-10,8.82087605447849e-10,8.678209494630154e-10,7.910290838187778e-10,7.910630351804961e-10,8.817164521385434e-10,8.821233902939483e-10,8.821233902939483e-10,3.7645643239198587e-10,8.813971515454235e-10,8.82126010056506e-10,8.821246560581617e-10,8.821292734125233e-10,4.809434019614039e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24170-MONOMER,6.466825770289403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.534945588849667e-40,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23070-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36030-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23260-MONOMER,1.756944342687205e-13,7.189498834933207e-22,8.901394072347212e-22,8.932141455107113e-22,2.7267134238712345e-22,6.987786163005861e-22,6.988552707039574e-22,9.151205853982656e-22,8.936529952311346e-22,8.936529952311346e-22,3.0364922294931425e-22,8.921923409405621e-22,8.93653401766767e-22,8.936006117673082e-22,8.936557849537653e-22,7.299220407204764e-24,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30800-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24900-MONOMER,2.754575867304573e-06,6.662484895035373e-07,6.665758280531434e-07,6.671574122077789e-07,6.598640604107231e-07,6.105453901592952e-07,6.105562899644307e-07,6.670578763894696e-07,6.671711904272156e-07,6.671711904272156e-07,3.54766212135348e-07,6.668144799861762e-07,6.671732529293413e-07,6.671721566921314e-07,6.671761502685276e-07,1.1603847992032605e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22690-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22830-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21770-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29060-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5232664976129638e-40,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02640-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30830-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04570-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01240-MONOMER,2.754575867304573e-06,6.662484895035373e-07,6.665758280531434e-07,6.671574122077789e-07,6.598640604107231e-07,6.105453901592952e-07,6.105562899644307e-07,6.670578763894696e-07,6.671711904272156e-07,6.671711904272156e-07,3.54766212135348e-07,6.668144799861762e-07,6.671732529293413e-07,6.671721566921314e-07,6.671761502685276e-07,1.1603847992032605e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34550-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-5,4.423224893822471e-07,4.0171112692257576e-07,4.0066470827537694e-07,4.009731376705134e-07,4.040524620359956e-07,3.841111000776617e-07,3.8412092535748003e-07,4.0069703966631486e-07,4.009737023941209e-07,4.009737023941209e-07,3.357445426477716e-07,4.004328593283314e-07,4.009737422957847e-07,4.009736907583543e-07,4.009743156258909e-07,1.032844816448741e-07,0.0,0.0,0.0,0.0,0.0,0.0
